µçÑ¹,µçÁ÷
330.045,1.364
331.285,1.221
332.145,1.045
332.474,0.817
332.115,0.537
329.938,0.2
322.37,-0.001
307.919,-0.029
291.375,-0.029
279.06,-0.03
270.774,-0.03
262.028,-0.03
252.584,-0.03
242.602,-0.03
231.406,-0.03
219.382,-0.03
206.805,-0.03
193.755,-0.03
180.8,-0.031
167.354,-0.031
154.734,-0.031
142.258,-0.031
126.893,-0.031
109.241,-0.031
91.125,-0.031
73.344,-0.032
56.762,-0.032
42.254,-0.032
27.609,-0.032
11.319,-0.032
-6.036,-0.033
-24.369,-0.033
-41.585,-0.033
-58.087,-0.033
-74.254,-0.033
-89.417,-0.033
-104.164,-0.034
-118.679,-0.034
-133.38,-0.034
-147.256,-0.034
-160.81,-0.034
-174.743,-0.034
-186.246,-0.034
-197.787,-0.035
-211.311,-0.035
-223.936,-0.035
-232.982,-0.035
-240.031,-0.035
-248.955,-0.035
-258.404,-0.035
-266.168,-0.056
-273.508,-0.478
-280.275,-1.764
-286.415,-2.753
-291.666,-2.915
-296.401,-2.855
-301.351,-2.902
-306.782,-3.055
-312.277,-3.11
-317.196,-2.944
-321.387,-2.664
-324.714,-2.309
-327.04,-1.884
-328.725,-1.555
-330.19,-1.376
-331.451,-1.237
-332.343,-1.064
-332.706,-0.84
-332.391,-0.564
-330.285,-0.221
-322.889,-0.009
-308.628,0.022
-292.13,0.023
-279.598,0.023
-271.035,0.023
-262.23,0.023
-252.938,0.023
-243.217,0.023
-232.231,0.023
-220.192,0.023
-207.467,0.023
-194.104,0.024
-180.718,0.024
-167.324,0.024
-154.914,0.024
-142.675,0.024
-127.558,0.024
-109.865,0.024
-91.401,0.025
-73.296,0.025
-56.773,0.025
-42.834,0.025
-28.864,0.025
-12.791,0.025
4.553,0.025
23.062,0.026
40.554,0.026
57.226,0.026
73.685,0.026
89.094,0.026
104.385,0.026
119.364,0.027
133.87,0.027
146.976,0.027
159.827,0.027
173.633,0.027
185.312,0.027
197.072,0.027
210.733,0.027
223.347,0.028
232.377,0.028
239.314,0.028
248.121,0.028
257.91,0.028
266.014,0.049
273.476,0.471
280.342,1.773
286.675,2.811
292.25,3.028
297.192,2.94
301.658,2.77
306.287,2.774
311.534,2.948
316.723,2.967
321.195,2.742
324.637,2.362
326.981,1.901
328.649,1.554
330.109,1.368
331.368,1.228
332.246,1.053
332.595,0.827
332.29,0.554
330.289,0.218
323.105,0.004
308.853,-0.029
292.119,-0.029
279.514,-0.029
271.158,-0.03
262.383,-0.03
252.968,-0.03
243.144,-0.03
232.148,-0.03
220.372,-0.03
207.945,-0.03
194.854,-0.03
181.668,-0.03
167.974,-0.031
155.101,-0.031
142.84,-0.031
128.102,-0.031
110.912,-0.031
92.866,-0.031
74.847,-0.031
57.845,-0.032
42.933,-0.032
28.188,-0.032
12.175,-0.032
-4.695,-0.032
-22.815,-0.033
-40.093,-0.033
-56.775,-0.033
-73.421,-0.033
-88.705,-0.033
-103.233,-0.034
-117.29,-0.034
-131.741,-0.034
-146.009,-0.034
-159.721,-0.034
-174.002,-0.034
-185.835,-0.034
-197.218,-0.035
-210.732,-0.035
-223.43,-0.035
-232.58,-0.035
-239.598,-0.035
-248.373,-0.035
-258.002,-0.035
-265.914,-0.052
-273.288,-0.431
-280.077,-1.684
-286.197,-2.709
-291.438,-2.895
-296.135,-2.833
-301.033,-2.881
-306.412,-3.033
-311.912,-3.105
-316.944,-2.977
-321.238,-2.702
-324.632,-2.341
-327.004,-1.91
-328.698,-1.567
-330.166,-1.379
-331.431,-1.241
-332.337,-1.072
-332.728,-0.849
-332.44,-0.575
-330.458,-0.233
-323.402,-0.013
-309.476,0.022
-292.902,0.022
-280.002,0.023
-271.38,0.023
-262.687,0.023
-253.409,0.023
-243.742,0.023
-232.941,0.023
-221.008,0.023
-208.296,0.023
-195.01,0.023
-181.716,0.024
-168.264,0.024
-155.458,0.024
-143.074,0.024
-128.339,0.024
-111.165,0.024
-92.99,0.025
-74.754,0.025
-57.718,0.025
-43.37,0.025
-29.589,0.025
-13.573,0.025
3.59,0.025
21.386,0.026
38.668,0.026
56.101,0.026
72.794,0.026
88.189,0.026
103.608,0.026
118.644,0.027
133.075,0.027
146.168,0.027
158.885,0.027
172.692,0.027
184.539,0.027
196.278,0.027
209.873,0.027
222.585,0.028
231.826,0.028
238.717,0.028
247.216,0.028
257.073,0.028
265.369,0.043
272.928,0.414
279.901,1.687
286.32,2.786
291.936,3.026
296.862,2.934
301.312,2.763
305.88,2.754
311.079,2.929
316.271,2.962
320.799,2.756
324.352,2.398
326.795,1.943
328.497,1.576
329.962,1.379
331.235,1.237
332.152,1.068
332.562,0.848
332.312,0.578
330.447,0.237
323.611,0.009
309.71,-0.029
293.042,-0.029
280.189,-0.03
271.727,-0.03
263.096,-0.03
253.724,-0.03
243.898,-0.03
232.836,-0.03
220.916,-0.03
208.472,-0.03
195.474,-0.03
182.51,-0.03
169.137,-0.031
156.211,-0.031
143.758,-0.031
128.867,-0.031
111.659,-0.031
93.815,-0.031
76.003,-0.032
58.855,-0.032
43.74,-0.032
29.251,-0.032
13.035,-0.032
-4.09,-0.033
-22.003,-0.033
-38.981,-0.033
-55.538,-0.033
-72.305,-0.033
-87.846,-0.033
-102.517,-0.034
-116.757,-0.034
-131.244,-0.034
-145.472,-0.034
-159.128,-0.034
-173.193,-0.034
-184.885,-0.034
-196.263,-0.035
-209.682,-0.035
-222.545,-0.035
-232.143,-0.035
-239.233,-0.035
-247.755,-0.035
-257.35,-0.035
-265.353,-0.048
-272.796,-0.383
-279.637,-1.597
-285.81,-2.678
-291.133,-2.904
-295.836,-2.837
-300.694,-2.872
-306.062,-3.028
-311.583,-3.11
-316.642,-2.986
-320.947,-2.711
-324.382,-2.358
-326.823,-1.933
-328.547,-1.582
-330.024,-1.391
-331.316,-1.255
-332.268,-1.09
-332.71,-0.871
-332.508,-0.604
-330.786,-0.265
-324.301,-0.023
-310.679,0.021
-293.825,0.022
-280.459,0.023
-271.83,0.023
-263.347,0.023
-254.098,0.023
-244.416,0.023
-233.623,0.023
-221.74,0.023
-209.114,0.023
-195.792,0.023
-182.438,0.024
-169.047,0.024
-156.382,0.024
-144.158,0.024
-129.418,0.024
-112.111,0.024
-93.86,0.025
-75.689,0.025
-58.68,0.025
-44.321,0.025
-30.805,0.025
-15.004,0.025
2.372,0.025
20.887,0.026
38.387,0.026
54.966,0.026
71.602,0.026
87.083,0.026
102.362,0.026
117.349,0.026
131.834,0.027
145.435,0.027
158.366,0.027
172.092,0.027
184.013,0.027
195.545,0.027
208.925,0.027
221.858,0.027
231.488,0.027
238.393,0.027
246.706,0.027
256.577,0.028
264.958,0.039
272.526,0.366
279.509,1.589
285.9,2.725
291.543,3.013
296.522,2.943
301.012,2.777
305.537,2.748
310.695,2.915
315.901,2.963
320.499,2.778
324.131,2.431
326.644,1.974
328.377,1.594
329.848,1.388
331.138,1.248
332.091,1.083
332.542,0.865
332.354,0.598
330.682,0.261
324.333,0.018
310.901,-0.028
294.217,-0.029
280.878,-0.03
272.206,-0.03
263.655,-0.03
254.298,-0.03
244.57,-0.03
233.667,-0.03
221.767,-0.03
209.324,-0.03
196.257,-0.03
183.202,-0.031
169.894,-0.031
157.099,-0.031
144.952,-0.031
130.352,-0.031
113.09,-0.031
94.926,-0.031
76.866,-0.032
59.607,-0.032
44.515,-0.032
30.272,-0.032
14.42,-0.032
-2.503,-0.033
-20.693,-0.033
-38.151,-0.033
-54.719,-0.033
-71.369,-0.033
-86.855,-0.033
-101.418,-0.034
-115.514,-0.034
-129.99,-0.034
-144.383,-0.034
-158.089,-0.034
-172.36,-0.034
-184.4,-0.034
-195.493,-0.035
-208.769,-0.035
-221.937,-0.035
-231.763,-0.035
-238.826,-0.035
-247.068,-0.035
-256.728,-0.035
-264.876,-0.044
-272.293,-0.329
-279.155,-1.494
-285.382,-2.633
-290.764,-2.906
-295.485,-2.84
-300.305,-2.862
-305.564,-2.99
-310.933,-3.052
-315.958,-2.959
-320.381,-2.739
-324.005,-2.424
-326.599,-2
-328.386,-1.623
-329.878,-1.41
-331.194,-1.268
-332.174,-1.106
-332.65,-0.889
-332.489,-0.621
-330.916,-0.282
-324.822,-0.03
-311.676,0.021
-294.986,0.023
-281.295,0.023
-272.312,0.023
-263.832,0.023
-254.742,0.023
-245.211,0.023
-234.46,0.023
-222.51,0.023
-209.836,0.023
-196.601,0.023
-183.352,0.024
-169.983,0.024
-157.127,0.024
-144.987,0.024
-130.501,0.024
-113.3,0.024
-95.095,0.025
-76.958,0.025
-59.853,0.025
-45.312,0.025
-31.695,0.025
-15.983,0.025
1.064,0.025
19.184,0.025
36.833,0.026
54.147,0.026
70.726,0.026
86.202,0.026
101.74,0.026
116.83,0.027
131.173,0.027
144.288,0.027
156.882,0.027
170.899,0.027
183.272,0.027
194.738,0.027
208.037,0.027
220.959,0.027
230.712,0.027
237.84,0.027
246.106,0.028
256.017,0.028
264.445,0.036
271.979,0.315
278.949,1.484
285.374,2.676
291.094,3.014
296.108,2.952
300.598,2.779
304.985,2.703
309.955,2.847
315.15,2.941
319.923,2.827
323.79,2.517
326.491,2.058
328.309,1.647
329.809,1.417
331.127,1.265
332.097,1.095
332.559,0.875
332.401,0.611
330.879,0.277
324.969,0.024
311.947,-0.028
295.286,-0.029
281.703,-0.03
272.928,-0.03
264.391,-0.03
254.938,-0.03
245.122,-0.03
234.242,-0.03
222.486,-0.03
210.24,-0.03
197.3,-0.03
184.276,-0.03
170.948,-0.031
157.854,-0.031
145.586,-0.031
131.207,-0.031
114.188,-0.031
96.203,-0.031
78.242,-0.032
60.945,-0.032
45.545,-0.032
31.187,-0.032
15.263,-0.032
-1.579,-0.033
-19.48,-0.033
-36.885,-0.033
-53.457,-0.033
-70.23,-0.033
-85.845,-0.034
-100.592,-0.034
-114.888,-0.034
-129.231,-0.034
-143.512,-0.034
-157.123,-0.034
-171.37,-0.034
-183.707,-0.034
-194.899,-0.035
-207.982,-0.035
-221.014,-0.035
-230.913,-0.035
-237.996,-0.035
-246.253,-0.035
-256.154,-0.035
-264.484,-0.042
-271.918,-0.295
-278.832,-1.421
-285.073,-2.592
-290.491,-2.899
-295.237,-2.843
-300.062,-2.864
-305.321,-2.993
-310.732,-3.067
-315.769,-2.968
-320.204,-2.746
-323.858,-2.434
-326.499,-2.018
-328.314,-1.637
-329.827,-1.42
-331.157,-1.278
-332.167,-1.118
-332.684,-0.903
-332.566,-0.639
-331.101,-0.303
-325.259,-0.038
-312.33,0.021
-295.621,0.023
-281.718,0.023
-272.791,0.023
-264.508,0.023
-255.436,0.023
-245.908,0.023
-235.29,0.023
-223.499,0.023
-211.002,0.023
-197.893,0.023
-184.52,0.023
-170.922,0.024
-157.824,0.024
-145.616,0.024
-131.362,0.024
-114.552,0.024
-96.632,0.024
-78.535,0.025
-61.254,0.025
-46.329,0.025
-32.566,0.025
-16.825,0.025
0.182,0.025
18.345,0.025
36.067,0.025
52.886,0.026
69.734,0.026
85.281,0.026
100.374,0.026
115.365,0.026
129.872,0.026
143.602,0.027
156.448,0.027
170.233,0.027
182.586,0.027
193.992,0.027
207.162,0.027
220.235,0.027
230.098,0.027
237.091,0.027
245.136,0.027
255.165,0.028
263.867,0.033
271.473,0.268
278.49,1.375
284.919,2.613
290.679,3.002
295.699,2.947
300.202,2.782
304.575,2.7
309.506,2.833
314.716,2.943
319.535,2.843
323.487,2.548
326.292,2.099
328.16,1.673
329.674,1.429
331.004,1.275
332.006,1.109
332.51,0.893
332.39,0.629
330.998,0.295
325.527,0.031
313.153,-0.028
296.548,-0.029
282.344,-0.03
273.205,-0.03
264.872,-0.03
255.605,-0.03
245.932,-0.03
235.138,-0.03
223.263,-0.03
210.899,-0.03
198.054,-0.03
185.277,-0.031
172.103,-0.031
158.814,-0.031
146.447,-0.031
132.217,-0.031
115.396,-0.031
97.49,-0.031
79.478,-0.032
62.083,-0.032
46.67,-0.032
32.461,-0.032
16.537,-0.032
-0.462,-0.032
-18.449,-0.033
-35.95,-0.033
-52.498,-0.033
-69.149,-0.033
-84.622,-0.033
-99.314,-0.034
-113.884,-0.034
-128.463,-0.034
-142.902,-0.034
-156.454,-0.034
-170.585,-0.034
-182.877,-0.034
-193.882,-0.034
-206.906,-0.035
-220.22,-0.035
-230.571,-0.035
-237.9,-0.035
-245.944,-0.035
-255.574,-0.035
-263.818,-0.04
-271.26,-0.251
-278.243,-1.31
-284.51,-2.527
-289.991,-2.892
-294.737,-2.838
-299.5,-2.845
-304.761,-2.988
-310.245,-3.088
-315.381,-3.006
-319.896,-2.782
-323.614,-2.464
-326.311,-2.044
-328.141,-1.651
-329.654,-1.427
-330.997,-1.284
-332.027,-1.128
-332.571,-0.917
-332.494,-0.657
-331.231,-0.328
-325.979,-0.05
-313.65,0.02
-297.024,0.022
-282.602,0.023
-273.298,0.023
-265.047,0.023
-255.903,0.023
-246.32,0.023
-235.755,0.023
-223.975,0.023
-211.53,0.023
-198.478,0.023
-185.175,0.024
-171.763,0.024
-158.732,0.024
-146.676,0.024
-132.637,0.024
-115.768,0.024
-97.62,0.024
-79.251,0.025
-61.78,0.025
-46.924,0.025
-33.563,0.025
-18.172,0.025
-1.207,0.025
16.848,0.026
34.468,0.026
51.756,0.026
68.74,0.026
84.229,0.026
99.523,0.026
114.607,0.026
129.201,0.027
142.903,0.027
155.412,0.027
169.028,0.027
181.659,0.027
193.04,0.027
206.22,0.027
219.601,0.027
229.882,0.027
236.977,0.027
244.732,0.028
254.496,0.028
263.108,0.031
270.649,0.218
277.781,1.26
284.385,2.576
290.36,3.05
295.567,3.017
300.176,2.836
304.613,2.74
309.641,2.876
314.816,2.945
319.495,2.799
323.311,2.493
326.074,2.07
327.946,1.665
329.465,1.43
330.826,1.285
331.872,1.127
332.436,0.917
332.391,0.658
331.188,0.328
326.2,0.046
314.211,-0.027
297.613,-0.029
283.135,-0.029
273.806,-0.03
265.54,-0.03
256.299,-0.03
246.619,-0.03
235.941,-0.03
224.213,-0.03
211.958,-0.03
198.977,-0.03
185.843,-0.031
172.528,-0.031
159.383,-0.031
147.222,-0.031
133.212,-0.031
116.53,-0.031
98.734,-0.031
80.712,-0.032
63.056,-0.032
47.296,-0.032
33.144,-0.032
17.613,-0.032
0.85,-0.033
-17.144,-0.033
-34.832,-0.033
-51.38,-0.033
-68.069,-0.033
-83.885,-0.033
-98.693,-0.034
-113.065,-0.034
-127.505,-0.034
-141.915,-0.034
-155.514,-0.034
-169.699,-0.034
-182.069,-0.034
-193.16,-0.034
-206.308,-0.035
-219.678,-0.035
-230.113,-0.035
-237.418,-0.035
-245.388,-0.035
-255.204,-0.035
-263.59,-0.039
-271.034,-0.231
-278.056,-1.264
-284.394,-2.513
-289.929,-2.902
-294.684,-2.844
-299.415,-2.837
-304.587,-2.959
-309.972,-3.048
-315.058,-2.979
-319.591,-2.779
-323.365,-2.478
-326.116,-2.067
-327.987,-1.67
-329.524,-1.439
-330.906,-1.301
-331.994,-1.151
-332.606,-0.947
-332.612,-0.69
-331.525,-0.361
-326.784,-0.066
-314.937,0.019
-298.202,0.022
-283.408,0.023
-273.844,0.023
-265.498,0.023
-256.362,0.023
-246.962,0.023
-236.619,0.023
-224.968,0.023
-212.468,0.023
-199.277,0.023
-185.875,0.023
-172.529,0.023
-159.576,0.024
-147.536,0.024
-133.578,0.024
-116.839,0.024
-98.902,0.025
-80.7,0.025
-63.105,0.025
-47.852,0.025
-34.436,0.025
-19.296,0.025
-2.523,0.025
15.703,0.026
33.774,0.026
50.461,0.026
67.021,0.026
82.848,0.026
98.336,0.026
113.712,0.026
128.332,0.027
141.981,0.027
154.572,0.027
168.34,0.027
181.162,0.027
192.488,0.027
205.397,0.027
218.674,0.027
229.177,0.027
236.549,0.027
244.235,0.028
254.124,0.028
262.961,0.031
270.569,0.203
277.718,1.207
284.258,2.522
290.141,3.002
295.282,2.981
299.909,2.83
304.309,2.723
309.226,2.838
314.428,2.946
319.275,2.85
323.245,2.553
326.088,2.115
327.992,1.69
329.531,1.441
330.894,1.293
331.958,1.135
332.549,0.928
332.554,0.678
331.497,0.355
326.872,0.06
315.321,-0.026
298.877,-0.029
284.033,-0.03
274.35,-0.03
266.123,-0.03
256.87,-0.03
247.27,-0.03
236.75,-0.03
225.077,-0.03
212.767,-0.03
199.819,-0.03
186.8,-0.031
173.595,-0.031
160.354,-0.031
148.242,-0.031
134.425,-0.031
117.62,-0.031
99.611,-0.032
81.703,-0.032
64.259,-0.032
48.436,-0.032
34.2,-0.032
18.677,-0.032
2.011,-0.033
-15.833,-0.033
-33.666,-0.033
-50.347,-0.033
-67.089,-0.033
-82.838,-0.034
-97.545,-0.034
-112.072,-0.034
-126.589,-0.034
-140.896,-0.034
-154.463,-0.034
-168.839,-0.034
-181.575,-0.035
-192.504,-0.035
-205.143,-0.035
-218.46,-0.035
-229.209,-0.035
-236.705,-0.035
-244.549,-0.035
-254.41,-0.035
-263.049,-0.037
-270.499,-0.185
-277.537,-1.125
-283.909,-2.421
-289.551,-2.896
-294.417,-2.872
-299.231,-2.871
-304.48,-2.995
-310.01,-3.105
-315.223,-3.035
-319.784,-2.805
-323.533,-2.48
-326.289,-2.07
-328.176,-1.675
-329.707,-1.44
-331.071,-1.297
-332.144,-1.145
-332.752,-0.942
-332.782,-0.696
-331.796,-0.381
-327.349,-0.077
-315.977,0.018
-299.456,0.023
-284.391,0.023
-274.622,0.023
-266.406,0.023
-257.287,0.023
-247.844,0.023
-237.411,0.023
-225.68,0.023
-213.215,0.023
-200.179,0.023
-186.95,0.023
-173.622,0.024
-160.378,0.024
-148.269,0.024
-134.599,0.024
-117.997,0.024
-99.986,0.024
-81.832,0.025
-64.445,0.025
-49.237,0.025
-35.391,0.025
-20.052,0.025
-3.57,0.025
14.197,0.025
32.054,0.026
49.616,0.026
66.795,0.026
82.376,0.026
97.756,0.026
113.002,0.026
127.694,0.026
141.412,0.027
153.849,0.027
167.584,0.027
180.332,0.027
191.551,0.027
204.471,0.027
217.897,0.027
228.634,0.028
236.064,0.028
243.743,0.027
253.668,0.028
262.557,0.029
270.134,0.164
277.282,1.084
283.852,2.436
289.836,2.998
295.047,2.998
299.716,2.849
304.144,2.737
309.095,2.851
314.324,2.957
319.183,2.861
323.224,2.579
326.14,2.143
328.055,1.705
329.594,1.446
330.962,1.295
332.036,1.139
332.641,0.934
332.665,0.685
331.697,0.368
327.375,0.069
316.153,-0.025
299.827,-0.029
284.862,-0.029
275.113,-0.029
266.814,-0.03
257.537,-0.029
247.946,-0.03
237.477,-0.03
225.934,-0.03
213.751,-0.03
200.812,-0.03
187.692,-0.03
174.412,-0.031
161.034,-0.031
148.906,-0.031
135.335,-0.031
118.847,-0.031
101.054,-0.032
83.13,-0.032
65.573,-0.032
49.507,-0.032
35.005,-0.032
19.452,-0.032
2.966,-0.032
-14.52,-0.033
-32.258,-0.033
-49.161,-0.033
-66.141,-0.033
-82.108,-0.033
-96.825,-0.033
-111.117,-0.034
-125.461,-0.034
-139.952,-0.034
-153.588,-0.034
-167.891,-0.034
-180.876,-0.034
-191.807,-0.034
-204.375,-0.035
-217.734,-0.035
-228.65,-0.035
-236.313,-0.035
-244.123,-0.035
-253.893,-0.035
-262.582,-0.037
-270.111,-0.163
-277.263,-1.052
-283.688,-2.365
-289.337,-2.878
-294.171,-2.854
-298.894,-2.837
-304.042,-2.956
-309.543,-3.085
-314.784,-3.035
-319.398,-2.819
-323.245,-2.516
-326.126,-2.12
-328.094,-1.714
-329.65,-1.461
-331.035,-1.312
-332.141,-1.162
-332.787,-0.959
-332.846,-0.711
-331.947,-0.396
-327.825,-0.087
-316.771,0.017
-300.289,0.022
-285.017,0.023
-275.082,0.023
-266.873,0.023
-257.815,0.023
-248.412,0.023
-238.134,0.023
-226.608,0.023
-214.307,0.023
-201.381,0.023
-188.131,0.023
-174.752,0.024
-161.39,0.024
-149.134,0.024
-135.527,0.024
-119.055,0.024
-101.2,0.024
-83.068,0.025
-65.452,0.025
-49.92,0.025
-36.26,0.025
-21.076,0.025
-4.471,0.025
13.313,0.025
31.282,0.026
48.143,0.026
65.124,0.026
81.241,0.026
96.553,0.026
111.817,0.026
126.452,0.027
140.292,0.027
152.901,0.027
166.565,0.027
179.662,0.027
190.957,0.027
203.725,0.027
217.124,0.027
227.902,0.028
235.471,0.028
243.062,0.028
252.894,0.028
261.961,0.029
269.641,0.141
276.881,1
283.496,2.369
289.518,2.982
294.745,2.998
299.434,2.853
303.811,2.723
308.727,2.84
314.017,2.97
318.922,2.878
322.993,2.593
325.968,2.167
327.935,1.725
329.471,1.454
330.836,1.301
331.937,1.149
332.594,0.952
332.667,0.706
331.797,0.392
327.826,0.083
317.095,-0.023
300.857,-0.029
285.55,-0.03
275.546,-0.029
267.444,-0.03
258.283,-0.03
248.674,-0.03
238.262,-0.03
226.714,-0.03
214.581,-0.03
201.752,-0.03
188.664,-0.03
175.486,-0.031
162.074,-0.031
149.802,-0.031
136.269,-0.031
119.92,-0.031
102.269,-0.031
84.312,-0.032
66.496,-0.032
50.259,-0.032
35.999,-0.032
20.667,-0.032
4.054,-0.032
-13.575,-0.033
-31.346,-0.033
-48.039,-0.033
-64.917,-0.033
-80.997,-0.033
-95.808,-0.033
-110.262,-0.034
-124.702,-0.034
-139.178,-0.034
-152.762,-0.034
-166.84,-0.034
-179.912,-0.034
-190.923,-0.035
-203.464,-0.035
-217.127,-0.035
-228.342,-0.035
-235.992,-0.035
-243.512,-0.035
-253.262,-0.035
-262.132,-0.036
-269.663,-0.14
-276.811,-0.963
-283.229,-2.289
-288.911,-2.858
-293.763,-2.851
-298.472,-2.833
-303.63,-2.957
-309.185,-3.101
-314.506,-3.066
-319.163,-2.844
-323.023,-2.528
-325.92,-2.129
-327.886,-1.717
-329.438,-1.46
-330.829,-1.313
-331.953,-1.168
-332.639,-0.977
-332.761,-0.737
-331.985,-0.428
-328.148,-0.106
-317.512,0.015
-301.31,0.022
-285.892,0.023
-275.659,0.023
-267.511,0.023
-258.598,0.023
-249.23,0.023
-238.873,0.023
-227.172,0.023
-214.758,0.023
-201.865,0.023
-188.72,0.023
-175.482,0.024
-162.142,0.024
-149.822,0.024
-136.269,0.024
-119.97,0.024
-102.269,0.024
-84.258,0.025
-66.556,0.025
-50.637,0.025
-36.978,0.025
-22.148,0.025
-5.504,0.025
12.163,0.025
29.878,0.026
47.23,0.026
64.515,0.026
80.341,0.026
95.76,0.026
111.034,0.026
125.73,0.027
139.593,0.027
152.036,0.027
165.56,0.027
178.649,0.027
189.976,0.027
202.839,0.027
216.465,0.027
227.521,0.027
235.155,0.027
242.513,0.027
252.214,0.028
261.352,0.028
269.025,0.121
276.337,0.919
283.034,2.308
289.126,2.974
294.372,3
299.063,2.857
303.426,2.718
308.301,2.827
313.577,2.965
318.508,2.884
322.616,2.605
325.64,2.186
327.656,1.744
329.209,1.466
330.602,1.312
331.738,1.165
332.437,0.973
332.575,0.732
331.823,0.424
328.107,0.102
317.703,-0.021
301.742,-0.029
286.326,-0.029
276.013,-0.029
267.892,-0.03
258.754,-0.03
249.172,-0.03
238.808,-0.03
227.296,-0.03
215.188,-0.03
202.443,-0.03
189.397,-0.03
176.273,-0.03
162.824,-0.03
150.457,-0.031
137.106,-0.031
120.955,-0.031
103.367,-0.031
85.504,-0.031
67.757,-0.032
51.197,-0.032
36.685,-0.032
21.603,-0.032
5.145,-0.032
-12.429,-0.033
-30.387,-0.033
-47.147,-0.033
-63.798,-0.033
-79.715,-0.033
-94.62,-0.034
-109.25,-0.034
-123.765,-0.034
-138.393,-0.034
-151.966,-0.034
-166.094,-0.034
-179.197,-0.034
-190.197,-0.035
-202.749,-0.035
-216.226,-0.035
-227.553,-0.035
-235.535,-0.035
-242.935,-0.035
-252.535,-0.035
-261.492,-0.036
-269.064,-0.12
-276.256,-0.876
-282.727,-2.221
-288.513,-2.863
